train_id,date,rolling_stock_fitness,signalling_fitness,telecom_fitness,job_card_status,branding_hours,branding_total,mileage,cleaning_slot,stabling_bay,shunting_time_minutes,induction_status,induction_score,punctuality,maintenance_cost,sla_penalty,is_serviceable,branding_sla_met,mileage_balance_deviation
21,2024-01-01,True,True,True,open,11.46,0.0,42847.89,0,0,55,maintenance,0.0,0.0,4950.46,0,0,1,15247.28
22,2024-01-01,True,True,True,open,11.46,0.0,94990.39,0,0,55,maintenance,0.0,0.0,1209.25,0,0,1,36895.22
23,2024-01-01,True,True,True,open,11.46,0.0,51004.97,0,5,25,maintenance,0.0,0.0,1432.79,0,0,1,7090.2
24,2024-01-01,True,True,True,open,11.46,0.0,49504.0,0,1,5,maintenance,0.0,0.0,2323.05,0,0,1,8591.17
25,2024-01-01,True,True,True,open,11.46,0.0,24926.9,0,0,55,maintenance,0.0,0.0,1975.27,0,0,1,33168.27
18,2024-01-02,True,True,True,closed,8.35,11.48,53988.43,0,0,55,revenue,85.41,1.0,0.0,0,1,1,4324.52
10,2024-01-02,True,True,True,closed,8.35,7.45,66118.52,0,0,55,revenue,79.39,1.0,0.0,1000,1,1,7805.57
11,2024-01-02,True,True,True,closed,8.35,9.57,45778.75,0,0,55,revenue,77.57,1.0,0.0,0,1,1,12534.2
16,2024-01-02,True,True,True,closed,8.35,6.1,65036.59,0,1,5,revenue,73.66,1.0,0.0,1000,1,1,6723.64
19,2024-01-02,True,True,True,closed,8.35,11.63,40988.69,0,0,55,revenue,72.5,1.0,0.0,0,1,1,17324.26
17,2024-01-02,True,True,True,closed,8.35,9.83,81789.63,5,9,45,revenue,66.67,1.0,0.0,0,1,1,23476.68
15,2024-01-02,True,True,True,closed,8.35,6.12,73142.87,0,6,30,revenue,65.99,1.0,0.0,1000,1,1,14829.92
6,2024-01-02,True,True,True,closed,8.35,9.29,29666.42,0,0,55,revenue,61.1,1.0,0.0,0,1,1,28646.53
12,2024-01-02,True,True,True,closed,8.35,4.3,45652.77,0,3,15,revenue,58.71,1.0,0.0,1000,1,1,12660.18
21,2024-01-02,True,True,True,closed,8.35,4.69,43324.35,4,5,25,revenue,58.2,1.0,0.0,1000,1,1,14988.6
25,2024-01-02,True,True,True,closed,8.35,8.35,25340.1,0,8,40,revenue,56.83,1.0,0.0,0,1,1,32972.85
3,2024-01-02,True,True,True,closed,8.35,11.68,22675.23,0,7,35,revenue,54.19,1.0,0.0,0,1,1,35637.72
5,2024-01-02,True,True,True,closed,8.35,7.53,93998.73,0,0,55,revenue,51.86,1.0,0.0,1000,1,1,35685.78
4,2024-01-02,True,True,True,closed,8.35,4.41,78597.58,0,10,50,revenue,51.74,1.0,0.0,1000,1,1,20284.63
1,2024-01-02,True,True,True,closed,8.35,10.65,99400.91,0,0,55,revenue,48.83,1.0,0.0,0,1,1,41087.96
23,2024-01-02,True,True,True,closed,8.35,0.99,51113.81,0,4,20,revenue,47.86,1.0,0.0,1000,1,1,7199.14
14,2024-01-02,True,True,True,closed,8.35,3.74,33442.67,0,0,55,revenue,43.89,1.0,0.0,1000,1,1,24870.28
24,2024-01-02,True,True,True,closed,8.35,0.32,49709.63,3,2,10,revenue,43.01,1.0,0.0,1000,1,1,8603.32
20,2024-01-02,True,True,True,closed,8.35,0.75,45935.39,0,0,55,revenue,41.44,1.0,0.0,1000,1,1,12377.56
7,2024-01-02,True,True,True,closed,8.35,3.57,28128.47,0,0,55,revenue,37.66,1.0,0.0,1000,1,1,30184.48
8,2024-01-02,True,True,True,closed,8.35,0.46,75380.73,2,0,55,standby,35.01,0.0,0.0,0,1,1,17067.78
13,2024-01-02,True,True,True,closed,8.35,3.74,96636.27,0,0,55,standby,30.16,0.0,0.0,0,1,1,38323.32
22,2024-01-02,True,True,True,closed,8.35,2.08,94990.39,1,0,55,standby,23.5,0.0,0.0,0,1,1,36677.44
9,2024-01-02,True,True,True,closed,8.35,1.65,19108.21,0,0,55,maintenance,19.26,0.0,2821.21,0,1,1,39204.74
2,2024-01-02,True,True,True,closed,8.35,1.22,97878.7,0,0,55,maintenance,16.32,0.0,3738.29,0,1,1,39565.75
18,2024-01-03,True,True,True,closed,11.79,18.59,54466.72,0,0,55,revenue,81.23,1.0,0.0,1000,1,1,4090.89
16,2024-01-03,True,True,True,closed,11.79,13.14,65405.36,0,0,55,revenue,78.48,1.0,0.0,1000,1,1,6847.75
20,2024-01-03,True,True,True,closed,11.79,9.09,46208.05,0,0,55,revenue,77.62,1.0,0.0,0,1,1,12349.56
8,2024-01-03,True,True,True,closed,11.79,12.08,75691.88,0,0,55,revenue,72.93,1.0,0.0,0,1,1,17134.27
12,2024-01-03,True,True,True,closed,11.79,10.76,46032.43,0,1,5,revenue,69.64,1.0,0.0,1000,1,1,12525.18
11,2024-01-03,True,True,True,closed,11.79,14.57,46127.11,0,2,10,revenue,62.47,1.0,0.0,1000,1,1,12430.5
19,2024-01-03,True,True,True,closed,11.79,17.55,41436.58,0,5,25,revenue,62.28,1.0,0.0,1000,1,1,17121.03
17,2024-01-03,True,True,True,closed,11.79,16.59,81941.29,0,9,45,revenue,60.32,1.0,0.0,1000,1,1,23383.68
24,2024-01-03,True,True,True,closed,11.79,3.8299999999999996,50041.83,0,6,30,revenue,58.95,1.0,0.0,1000,1,1,8515.78
25,2024-01-03,True,True,True,closed,11.79,20.14,25737.05,0,7,35,revenue,57.03,1.0,0.0,0,1,1,32820.56
21,2024-01-03,True,True,True,closed,11.79,8.66,43531.67,0,4,20,revenue,54.86,1.0,0.0,1000,1,1,15025.94
13,2024-01-03,True,True,True,closed,11.79,13.99,96993.95,3,10,50,revenue,51.68,1.0,0.0,0,1,1,38436.34
9,2024-01-03,True,True,True,closed,11.79,10.34,19335.55,0,0,55,revenue,50.8,1.0,0.0,0,1,1,39222.06
2,2024-01-03,True,True,True,closed,11.79,11.06,98154.35,0,0,55,revenue,50.43,1.0,0.0,0,1,1,39596.74
10,2024-01-03,True,True,True,closed,11.79,8.23,66282.85,2,0,55,revenue,46.09,1.0,0.0,1000,1,1,7725.24
15,2024-01-03,True,True,True,closed,11.79,7.49,73459.56,0,0,55,revenue,42.02,1.0,0.0,1000,1,1,14901.95
7,2024-01-03,True,True,True,closed,11.79,7.29,28271.31,1,0,55,revenue,38.42,1.0,0.0,1000,1,1,30286.3
14,2024-01-03,True,True,True,closed,11.79,6.08,33777.75,0,8,40,revenue,36.83,1.0,0.0,1000,1,1,24779.86
4,2024-01-03,True,True,True,closed,11.79,5.46,78922.18,0,0,55,revenue,34.97,1.0,0.0,1000,1,1,20364.57
3,2024-01-03,True,True,True,closed,11.79,14.25,22952.49,0,3,15,revenue,27.21,1.0,0.0,1000,1,1,35605.12
1,2024-01-03,True,True,True,closed,11.79,12.82,99400.91,5,0,55,standby,19.76,0.0,0.0,0,1,1,40843.3
5,2024-01-03,True,True,True,open,11.79,7.53,93998.73,0,0,55,standby,0.0,0.0,0.0,0,0,1,35441.12
6,2024-01-03,True,True,True,open,11.79,9.29,29666.42,4,0,55,standby,0.0,0.0,0.0,0,0,1,28891.19
22,2024-01-03,True,True,True,open,11.79,2.08,94990.39,0,0,55,maintenance,0.0,0.0,4611.85,0,0,1,36432.78
23,2024-01-03,True,True,True,open,11.79,0.99,51113.81,0,0,55,maintenance,0.0,0.0,3461.02,0,0,1,7443.8
24,2024-01-04,True,True,True,closed,6.87,13.65,50324.56,2,5,25,revenue,81.48,1.0,0.0,0,1,0,8488.19
11,2024-01-04,True,True,True,closed,6.87,22.630000000000003,46588.17,0,4,20,revenue,77.57,1.0,0.0,0,1,0,12224.58
23,2024-01-04,True,True,True,closed,6.87,7.640000000000001,51581.37,0,2,10,revenue,75.81,1.0,0.0,1000,1,0,7231.38
12,2024-01-04,True,True,True,closed,6.87,18.36,46414.11,0,7,35,revenue,75.47,1.0,0.0,1000,1,0,12398.64
15,2024-01-04,True,True,True,closed,6.87,14.91,73896.86,0,6,30,revenue,72.2,1.0,0.0,1000,1,0,15084.11
8,2024-01-04,True,True,True,closed,6.87,19.04,75847.75,5,0,55,revenue,67.67,1.0,0.0,1000,1,0,17035.0
6,2024-01-04,True,True,True,closed,6.87,19.46,29912.26,0,0,55,revenue,61.11,1.0,0.0,0,1,0,28900.49
16,2024-01-04,True,True,True,closed,6.87,15.290000000000001,65774.52,3,3,15,revenue,53.9,1.0,0.0,1000,1,0,6961.77
13,2024-01-04,True,True,True,closed,6.87,24.3,97161.95,0,0,55,revenue,51.56,1.0,0.0,0,1,0,38349.2
25,2024-01-04,True,True,True,closed,6.87,27.01,25858.24,4,0,55,revenue,51.53,1.0,0.0,1000,1,0,32954.51
9,2024-01-04,True,True,True,closed,6.87,18.4,19696.11,0,10,50,revenue,50.78,1.0,0.0,0,1,0,39116.64
18,2024-01-04,True,True,True,closed,6.87,19.56,54844.37,0,0,55,revenue,50.76,1.0,0.0,1000,1,0,3968.38
14,2024-01-04,True,True,True,closed,6.87,11.16,34084.08,0,0,55,revenue,50.62,1.0,0.0,1000,1,0,24728.67
10,2024-01-04,True,True,True,closed,6.87,9.83,66756.09,0,9,45,revenue,50.27,1.0,0.0,1000,1,0,7943.34
1,2024-01-04,True,True,True,closed,6.87,24.04,99509.29,0,8,40,revenue,49.16,1.0,0.0,0,1,0,40696.54
7,2024-01-04,True,True,True,closed,6.87,13.09,28443.17,0,0,55,revenue,48.71,1.0,0.0,1000,1,0,30369.58
4,2024-01-04,True,True,True,closed,6.87,9.09,79328.07,0,0,55,revenue,47.79,1.0,0.0,1000,1,0,20515.32
5,2024-01-04,True,True,True,closed,6.87,12.25,94398.68,0,0,55,revenue,38.16,1.0,0.0,1000,1,0,35585.93
22,2024-01-04,True,True,True,closed,6.87,6.28,95178.05,0,0,55,revenue,34.57,1.0,0.0,1000,1,0,36365.3
19,2024-01-04,True,True,True,closed,6.87,17.85,41933.25,0,1,5,revenue,34.38,1.0,0.0,1000,1,0,16879.5
3,2024-01-04,True,True,True,closed,6.87,15.17,22952.49,0,0,55,standby,18.99,0.0,0.0,0,1,0,35860.26
2,2024-01-04,True,True,True,open,6.87,11.06,98154.35,1,0,55,standby,0.0,0.0,0.0,0,0,0,39341.6
17,2024-01-04,True,True,True,open,6.87,16.59,81941.29,0,0,55,standby,0.0,0.0,0.0,0,0,0,23128.54
20,2024-01-04,True,True,True,open,6.87,9.09,46208.05,0,0,55,maintenance,0.0,0.0,3686.78,0,0,0,12604.7
21,2024-01-04,True,True,True,open,6.87,8.66,43531.67,0,0,55,maintenance,0.0,0.0,1783.7,0,0,0,15281.08
18,2024-01-05,True,True,True,closed,6.36,30.869999999999997,55061.6,0,9,45,revenue,86.03,1.0,0.0,0,1,0,3973.35
10,2024-01-05,True,True,True,closed,6.36,21.189999999999998,66967.8,0,0,55,revenue,82.06,1.0,0.0,0,1,0,7932.85
12,2024-01-05,True,True,True,closed,6.36,29.32,46739.06,0,3,15,revenue,77.6,1.0,0.0,0,1,0,12295.89
19,2024-01-05,True,True,True,closed,6.36,24.71,42310.83,0,4,20,revenue,67.42,1.0,0.0,1000,1,0,16724.12
17,2024-01-05,True,True,True,closed,6.36,27.189999999999998,82167.74,5,0,55,revenue,66.87,1.0,0.0,0,1,0,23132.79
23,2024-01-05,True,True,True,closed,6.36,11.82,51783.8,0,0,55,revenue,63.67,1.0,0.0,1000,1,0,7251.15
24,2024-01-05,True,True,True,closed,6.36,17.92,50571.09,0,0,55,revenue,62.86,1.0,0.0,1000,1,0,8463.86
11,2024-01-05,True,True,True,closed,6.36,25.69,46748.7,0,0,55,revenue,53.08,1.0,0.0,1000,1,0,12286.25
13,2024-01-05,True,True,True,closed,6.36,34.1,97318.88,0,0,55,revenue,51.65,1.0,0.0,0,1,0,38283.93
9,2024-01-05,True,True,True,closed,6.36,29.009999999999998,19805.75,0,1,5,revenue,50.88,1.0,0.0,0,1,0,39229.2
1,2024-01-05,True,True,True,closed,6.36,35.64,99760.24,0,0,55,revenue,49.3,1.0,0.0,0,1,0,40725.29
25,2024-01-05,True,True,True,closed,6.36,33.370000000000005,26074.97,4,6,30,revenue,48.85,1.0,0.0,1000,1,0,32959.98
21,2024-01-05,True,True,True,closed,6.36,10.89,43875.17,0,0,55,revenue,45.87,1.0,0.0,1000,1,0,15159.78
14,2024-01-05,True,True,True,closed,6.36,14.86,34348.09,0,10,50,revenue,43.77,1.0,0.0,1000,1,0,24686.86
20,2024-01-05,True,True,True,closed,6.36,10.129999999999999,46579.86,0,0,55,revenue,42.6,1.0,0.0,1000,1,0,12455.09
22,2024-01-05,True,True,True,closed,6.36,11.27,95454.39,1,8,40,revenue,38.58,1.0,0.0,1000,1,0,36419.44
3,2024-01-05,True,True,True,closed,6.36,19.73,23248.97,0,5,25,revenue,36.94,1.0,0.0,1000,1,0,35785.98
2,2024-01-05,True,True,True,closed,6.36,16.22,98617.34,0,7,35,revenue,36.46,1.0,0.0,1000,1,0,39582.39
5,2024-01-05,True,True,True,closed,6.36,15.81,94889.59,3,2,10,revenue,32.21,1.0,0.0,1000,1,0,35854.64
6,2024-01-05,True,True,True,closed,6.36,20.380000000000003,30259.54,0,0,55,revenue,25.7,1.0,0.0,1000,1,0,28775.41
7,2024-01-05,True,True,True,closed,6.36,13.99,28443.17,2,0,55,standby,24.13,0.0,0.0,0,1,0,30591.78
4,2024-01-05,True,True,True,open,6.36,9.09,79328.07,0,0,55,standby,0.0,0.0,0.0,0,0,0,20293.12
8,2024-01-05,True,True,True,open,6.36,19.04,75847.75,0,0,55,standby,0.0,0.0,0.0,0,0,0,16812.8
15,2024-01-05,True,True,True,open,6.36,14.91,73896.86,0,0,55,maintenance,0.0,0.0,3189.43,0,0,0,14861.91
16,2024-01-05,True,True,True,open,6.36,15.290000000000001,65774.52,0,0,55,maintenance,0.0,0.0,3402.05,0,0,0,6739.57
24,2024-01-06,True,True,True,closed,0.55,29.490000000000002,50748.42,0,2,10,revenue,81.54,1.0,0.0,0,1,0,8499.43
20,2024-01-06,True,True,True,closed,0.55,17.58,46827.8,0,7,35,revenue,74.79,1.0,0.0,1000,1,0,12420.05
17,2024-01-06,True,True,True,closed,0.55,35.699999999999996,82458.42,5,10,50,revenue,66.87,1.0,0.0,0,1,0,23210.57
23,2024-01-06,True,True,True,closed,0.55,16.38,52133.03,0,1,5,revenue,65.55,1.0,0.0,1000,1,0,7114.82
21,2024-01-06,True,True,True,closed,0.55,17.0,44350.83,0,9,45,revenue,65.39,1.0,0.0,1000,1,0,14897.02
14,2024-01-06,True,True,True,closed,0.55,23.35,34615.01,0,0,55,revenue,65.31,1.0,0.0,0,1,0,24632.84
7,2024-01-06,True,True,True,closed,0.55,23.689999999999998,28877.38,0,0,55,revenue,59.41,1.0,0.0,0,1,0,30370.47
4,2024-01-06,True,True,True,closed,0.55,14.68,79455.19,3,0,55,revenue,57.66,1.0,0.0,1000,1,0,20207.34
5,2024-01-06,True,True,True,closed,0.55,26.94,95096.72,0,0,55,revenue,54.15,1.0,0.0,0,1,0,35848.87
22,2024-01-06,True,True,True,closed,0.55,19.369999999999997,95565.82,0,0,55,revenue,53.58,1.0,0.0,0,1,0,36317.97
15,2024-01-06,True,True,True,closed,0.55,18.5,74242.39,0,0,55,revenue,53.09,1.0,0.0,1000,1,0,14994.54
16,2024-01-06,True,True,True,closed,0.55,17.130000000000003,66216.34,4,8,40,revenue,52.46,1.0,0.0,1000,1,0,6968.49
9,2024-01-06,True,True,True,closed,0.55,37.18,20076.2,0,0,55,revenue,50.77,1.0,0.0,0,1,0,39171.65
11,2024-01-06,True,True,True,closed,0.55,28.14,47170.87,0,6,30,revenue,49.96,1.0,0.0,1000,1,0,12076.98
2,2024-01-06,True,True,True,closed,0.55,22.049999999999997,98866.13,1,4,20,revenue,39.57,1.0,0.0,1000,1,0,39618.28
8,2024-01-06,True,True,True,closed,0.55,19.59,76064.03,0,5,25,revenue,35.94,1.0,0.0,1000,1,0,16816.18
19,2024-01-06,True,True,True,closed,0.55,25.130000000000003,42627.02,0,3,15,revenue,35.38,1.0,0.0,1000,1,0,16620.83
25,2024-01-06,True,True,True,closed,0.55,33.92,26448.64,2,0,55,revenue,19.79,1.0,0.0,1000,1,0,32799.21
1,2024-01-06,True,True,True,open,0.55,35.64,99760.24,0,0,55,standby,0.0,0.0,0.0,0,0,0,40512.39
3,2024-01-06,True,True,True,open,0.55,19.73,23248.97,0,0,55,standby,0.0,0.0,0.0,0,0,0,35998.88
6,2024-01-06,True,True,True,open,0.55,20.380000000000003,30259.54,0,0,55,standby,0.0,0.0,0.0,0,0,0,28988.31
10,2024-01-06,True,True,True,open,0.55,21.189999999999998,66967.8,0,0,55,maintenance,0.0,0.0,1275.94,0,0,0,7719.95
12,2024-01-06,True,True,True,open,0.55,29.32,46739.06,0,0,55,maintenance,0.0,0.0,2156.64,0,0,0,12508.79
13,2024-01-06,True,True,True,open,0.55,34.1,97318.88,0,0,55,maintenance,0.0,0.0,3783.26,0,0,0,38071.03
18,2024-01-06,True,True,True,open,0.55,30.869999999999997,55061.6,0,0,55,maintenance,0.0,0.0,2529.49,0,0,0,4186.25
23,2024-01-07,True,True,True,closed,2.24,25.4,52428.98,0,0,55,revenue,82.89,1.0,0.0,0,1,0,7064.04
10,2024-01-07,True,True,True,closed,2.24,30.879999999999995,67265.65,0,10,50,revenue,82.28,1.0,0.0,0,1,0,7772.63
24,2024-01-07,True,True,True,closed,2.24,41.260000000000005,51238.42,0,0,55,revenue,81.5,1.0,0.0,0,1,0,8254.6
16,2024-01-07,True,True,True,closed,2.24,22.090000000000003,66405.39,0,0,55,revenue,67.83,1.0,0.0,1000,1,0,6912.37
12,2024-01-07,True,True,True,closed,2.24,34.92,46938.3,0,0,55,revenue,65.49,1.0,0.0,1000,1,0,12554.72
14,2024-01-07,True,True,True,closed,2.24,32.04,34976.54,1,0,55,revenue,65.37,1.0,0.0,0,1,0,24516.48
6,2024-01-07,True,True,True,closed,2.24,30.78,30625.66,0,7,35,revenue,61.01,1.0,0.0,0,1,0,28867.36
8,2024-01-07,True,True,True,closed,2.24,24.82,76530.64,0,5,25,revenue,59.33,1.0,0.0,1000,1,0,17037.62
15,2024-01-07,True,True,True,closed,2.24,23.3,74571.93,0,0,55,revenue,59.01,1.0,0.0,1000,1,0,15078.91
19,2024-01-07,True,True,True,closed,2.24,29.700000000000003,43119.88,0,2,10,revenue,56.23,1.0,0.0,1000,1,0,16373.14
18,2024-01-07,True,True,True,closed,2.24,32.71,55213.74,0,0,55,revenue,55.01,1.0,0.0,1000,1,0,4279.28
3,2024-01-07,True,True,True,closed,2.24,28.19,23453.0,4,9,45,revenue,54.0,1.0,0.0,0,1,0,36040.02
20,2024-01-07,True,True,True,closed,2.24,20.82,46971.42,0,0,55,revenue,53.78,1.0,0.0,1000,1,0,12521.6
17,2024-01-07,True,True,True,closed,2.24,41.019999999999996,82872.55,0,0,55,revenue,53.39,1.0,0.0,1000,1,0,23379.53
4,2024-01-07,True,True,True,closed,2.24,19.06,79706.18,0,3,15,revenue,51.69,1.0,0.0,1000,1,0,20213.16
13,2024-01-07,True,True,True,closed,2.24,42.0,97766.85,0,6,30,revenue,51.43,1.0,0.0,1000,1,0,38273.83
7,2024-01-07,True,True,True,closed,2.24,29.99,29112.1,3,0,55,revenue,51.13,1.0,0.0,1000,1,0,30380.92
2,2024-01-07,True,True,True,closed,2.24,32.11,99064.51,0,4,20,revenue,50.38,1.0,0.0,0,1,0,39571.49
11,2024-01-07,True,True,True,closed,2.24,30.61,47457.19,5,8,40,revenue,50.27,1.0,0.0,1000,1,0,12035.83
1,2024-01-07,True,True,True,closed,2.24,44.33,100068.38,0,1,5,revenue,49.49,1.0,0.0,0,1,0,40575.36
9,2024-01-07,True,True,True,closed,2.24,44.15,20076.2,0,0,55,standby,45.68,0.0,0.0,0,1,0,39416.82
21,2024-01-07,True,True,True,closed,2.24,18.79,44350.83,0,0,55,standby,44.05,0.0,0.0,0,1,0,15142.19
5,2024-01-07,True,True,True,closed,2.24,31.740000000000002,95096.72,0,0,55,standby,38.15,0.0,0.0,0,1,0,35603.7
22,2024-01-07,True,True,True,closed,2.24,21.65,95565.82,0,0,55,maintenance,25.08,0.0,4699.58,0,1,0,36072.8
25,2024-01-07,True,True,True,open,2.24,33.92,26448.64,2,0,55,maintenance,0.0,0.0,3006.7,0,0,0,33044.38
18,2024-01-08,True,True,True,closed,2.76,43.81,55364.0,3,0,55,revenue,85.72,1.0,0.0,0,1,0,4378.19
23,2024-01-08,True,True,True,closed,2.76,35.17,52857.4,0,7,35,revenue,82.94,1.0,0.0,0,1,0,6884.79
10,2024-01-08,True,True,True,closed,2.76,41.19,67412.42,0,0,55,revenue,82.23,1.0,0.0,0,1,0,7670.23
24,2024-01-08,True,True,True,closed,2.76,49.660000000000004,51577.37,0,8,40,revenue,81.75,1.0,0.0,0,1,0,8164.82
16,2024-01-08,True,True,True,closed,2.76,29.790000000000003,66539.0,0,3,15,revenue,81.59,1.0,0.0,1000,1,0,6796.81
20,2024-01-08,True,True,True,closed,2.76,31.02,47342.0,0,2,10,revenue,77.48,1.0,0.0,0,1,0,12400.19
12,2024-01-08,True,True,True,closed,2.76,42.94,47276.99,4,9,45,revenue,77.45,1.0,0.0,0,1,0,12465.2
15,2024-01-08,True,True,True,closed,2.76,35.09,74755.36,0,5,25,revenue,74.92,1.0,0.0,0,1,0,15013.17
21,2024-01-08,True,True,True,closed,2.76,30.659999999999997,44697.55,0,0,55,revenue,74.86,1.0,0.0,0,1,0,15044.64
17,2024-01-08,True,True,True,closed,2.76,49.55,83315.11,0,0,55,revenue,66.62,1.0,0.0,0,1,0,23572.92
4,2024-01-08,True,True,True,closed,2.76,26.349999999999998,80183.73,0,0,55,revenue,66.24,1.0,0.0,1000,1,0,20441.54
6,2024-01-08,True,True,True,closed,2.76,38.730000000000004,30992.39,2,0,55,revenue,60.88,1.0,0.0,1000,1,0,28749.8
14,2024-01-08,True,True,True,closed,2.76,38.78,35359.47,0,0,55,revenue,59.18,1.0,0.0,1000,1,0,24382.72
5,2024-01-08,True,True,True,closed,2.76,40.290000000000006,95253.47,5,0,55,revenue,54.4,1.0,0.0,0,1,0,35511.28
3,2024-01-08,True,True,True,closed,2.76,39.28,23912.73,0,1,5,revenue,53.96,1.0,0.0,0,1,0,35829.46
19,2024-01-08,True,True,True,closed,2.76,33.11,43276.87,0,0,55,revenue,50.68,1.0,0.0,1000,1,0,16465.32
8,2024-01-08,True,True,True,closed,2.76,25.98,76970.84,0,10,50,revenue,38.76,1.0,0.0,1000,1,0,17228.65
2,2024-01-08,True,True,True,closed,2.76,36.68,99405.53,0,4,20,revenue,33.28,1.0,0.0,1000,1,0,39663.34
25,2024-01-08,True,True,True,closed,2.76,36.68,26849.03,0,6,30,revenue,30.76,1.0,0.0,1000,1,0,32893.16
1,2024-01-08,True,True,True,closed,2.76,46.53,100235.37,0,0,55,revenue,20.42,1.0,0.0,1000,1,0,40493.18
13,2024-01-08,True,True,True,closed,2.76,42.61,97766.85,0,0,55,standby,14.78,0.0,0.0,0,1,0,38024.66
7,2024-01-08,True,True,True,open,2.76,29.99,29112.1,1,0,55,standby,0.0,0.0,0.0,0,0,0,30630.09
9,2024-01-08,True,True,True,open,2.76,44.15,20076.2,0,0,55,standby,0.0,0.0,0.0,0,0,0,39665.99
11,2024-01-08,True,True,True,open,2.76,30.61,47457.19,0,0,55,maintenance,0.0,0.0,4646.85,0,0,0,12285.0
22,2024-01-08,True,True,True,open,2.76,21.65,95565.82,0,0,55,maintenance,0.0,0.0,2803.83,0,0,0,35823.63
16,2024-01-09,True,True,True,closed,3.24,40.59,66722.27,0,4,20,revenue,83.2,1.0,0.0,0,1,0,6768.35
10,2024-01-09,True,True,True,closed,3.24,47.86,67704.82,0,1,5,revenue,75.68,1.0,0.0,1000,1,0,7750.9
21,2024-01-09,True,True,True,closed,3.24,41.73,44919.89,0,0,55,revenue,74.96,1.0,0.0,0,1,0,15034.03
8,2024-01-09,True,True,True,closed,3.24,34.93,77446.97,0,10,50,revenue,72.77,1.0,0.0,0,1,0,17493.05
12,2024-01-09,True,True,True,closed,3.24,48.93,47718.84,0,8,40,revenue,67.48,1.0,0.0,1000,1,0,12235.08
20,2024-01-09,True,True,True,closed,3.24,36.84,47768.13,3,5,25,revenue,66.7,1.0,0.0,1000,1,0,12185.79
7,2024-01-09,True,True,True,closed,3.24,41.019999999999996,29363.45,5,0,55,revenue,59.37,1.0,0.0,0,1,0,30590.47
22,2024-01-09,True,True,True,closed,3.24,30.229999999999997,95688.71,0,2,10,revenue,54.18,1.0,0.0,0,1,0,35734.79
13,2024-01-09,True,True,True,closed,3.24,50.5,98202.34,0,0,55,revenue,51.43,1.0,0.0,1000,1,0,38248.42
9,2024-01-09,True,True,True,closed,3.24,53.71,20437.67,0,0,55,revenue,50.33,1.0,0.0,0,1,0,39516.25
